"vague","grappe","menage","s01q00a","s01q01","s01q02","s01q03a","s01q03b","s01q03c","s01q04a","s01q04b","s01q05","s01q06","s01q06a","s01q06b__1","s01q06b__2","s01q06b__3","s01q06b__4","s01q06b__5","s01q07","s01q08","s01q09__0","s01q09__1","s01q09__2","s01q09__3","s01q10","s01q11","s01q12","s01q13","s01q14","s01q15","s01q16","s01q16r","s01q17","s01q18","s01q19","s01q20","s01q20a1","s01q20a2","s01q20a3","s01q20b","s01q20c","s01q20d","s01q20e","s01q20f","s01q20g","s01q20h","s01q20i","s01q21","s01q22","s01q24","s01q25","s01q26","s01q27","s01q28","s01q29","s01q31","s01q32","s01q33","s01q34","s01q35","s01q36","s01q37","s01q38","s01q39__1","s01q39__2","s01q39__3","s01q39__4","s01q39__5","s01q23","s01q30"
2,122,9,8,2,2,9999,9999,1991,,,,,,,,,,,3,1,1,,,,17,1,1,,1,6,,,2,,3,17,,,,,,,,,,,,9,2,2,1,1,6,4,2,2,1,0,,,2,2,,0,0,0,0,0,,
2,122,9,9,1,3,14,11,2018,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
2,122,9,2,2,2,9999,9999,1994,,,,,,,,,,,3,1,1,,,,17,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
2,122,9,3,1,3,16,11,2017,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,9,5,1,3,15,6,2012,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,9,12,1,3,9,7,2013,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
2,122,10,5,1,3,9999,9999,9999,10,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,10,,,,,,,,,,,,3,2,2,1,1,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,122,10,4,2,3,9999,9999,9999,9,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,1,3,9,,,,,,,,,,,,3,2,2,1,1,7,4,1,,,,,,,,,,,,,,,1
2,122,10,2,1,3,9999,9999,9999,3,9,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,1,3,3,,,,,,,,,,,,3,2,2,1,1,6,4,1,,,,,,,,,,,,,,,1
2,122,10,1,2,1,9999,9999,9999,46,,,,,,,,,,5,,,,,,16,1,1,,1,6,,,1,1,3,30,,,,,,,,,,,,11,2,2,1,1,7,4,2,2,1,1,7,4,1,,200,0,0,0,0,0,,
2,122,10,3,2,3,9999,9999,9999,8,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,1,3,8,,,,,,,,,,,,3,2,2,1,1,7,4,1,,,,,,,,,,,,,,,1
2,122,10,6,1,3,9999,9999,9999,18,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,3,17,,,,,,,,,,,,3,2,2,1,1,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,122,11,1,1,1,1,1,1964,,,,,,,,,,,2,1,2,,,,25,1,1,,1,6,,,1,1,1,5,,,,,,,,,,,,5,2,2,1,1,7,4,2,2,1,1,7,4,1,,300,0,0,0,0,0,,
2,122,11,3,2,3,14,3,2019,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,11,7,2,3,9999,9999,9999,10,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,122,11,2,2,2,9999,9999,9999,32,,,,,,,,,,2,1,1,,,,20,1,1,,1,6,,,2,,3,20,,,,,,,,,,,,9,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
2,122,11,6,1,3,7,6,2010,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,11,4,1,3,28,1,2016,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,11,5,1,3,3,3,2013,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,122,12,2,2,2,1,1,1968,,,,,,,,,,,3,1,1,,,,18,1,1,,1,6,,,2,,3,18,,,,,,,,,,,,9,2,2,1,1,7,4,2,2,1,1,7,4,1,,100,0,0,0,0,0,,
2,122,12,8,1,3,11,9,2015,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,122,12,1,1,1,1,1,1950,,,,,,,,,,,3,1,2,7,,,21,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,1,,1000,0,0,0,0,0,,
2,122,12,7,2,2,1,9999,1980,,,,,,,,,,,3,1,1,,,,25,1,1,,1,6,,,2,,3,25,,,,,,,,,,,,9,2,2,1,1,7,4,2,2,1,0,,,1,,200,0,0,0,0,0,,
2,122,12,5,2,3,9999,9999,9999,17,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,122,12,3,2,8,9999,9999,9999,10,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,2,,2,4,,,,,,,,,,,,13,2,1,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
2,122,12,6,1,3,9999,9999,9999,19,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,500,0,0,0,0,0,1,2
2,122,12,9,2,8,9999,9999,2012,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,2,,,,,,,,,,,,3,2,2,1,1,7,4,1,,,,,,,,,,,,,,,7
2,122,12,4,1,3,9999,9999,9999,12,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,1,5,2,5,1,1,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,1,1,1,,,,,,,,,,,,13,2,1,1,9,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,1,3,2,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,1,6,2,5,1,1,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,1,1,1,,,,,,,,,,,,13,2,1,1,1,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,1,4,1,3,1,1,2008,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,1,7,2,5,1,1,2007,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,1,1,,,,,,,,,,,,13,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,1,2,2,2,1,1,1965,,,,,,,,,,,2,1,1,,,,14,1,1,,1,6,,,2,,3,14,,,,,,,,,,,,9,2,2,1,0,,,2,2,1,1,7,4,1,,0,0,0,0,0,0,,
1,123,1,1,1,1,9999,9999,1960,,,,,,,,,,,2,1,2,,,,22,1,1,,1,6,,,1,1,12,9,,,,,,,,,,,,17,2,2,1,1,7,4,2,2,2,1,7,4,1,,700,0,0,0,0,0,,
1,123,2,1,2,1,9999,9999,1968,,,,,,,,,,,5,,,,,,20,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,1,,500,0,0,0,0,0,,
1,123,2,3,2,3,9999,9999,1996,,,,,,,,,,,2,2,,,,,17,1,2,1,1,6,,,1,1,1,15,,,,,,,,,,,,9,2,2,1,5,7,4,1,,,,,,1,,100,0,0,0,0,0,,1
1,123,2,4,2,5,9999,9999,2004,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,2,2,1,3,9999,9999,2002,,,,,,,,,,,1,,,,,,,3,2,2,1,6,,,1,1,3,3,,,,,,,,,,,,8,2,2,1,5,7,4,1,,,,,,1,,0,0,0,0,0,0,,1
1,123,3,9,1,3,5,2,2016,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,123,3,7,1,3,9999,9999,9999,18,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,1,1,7,4,2,2,,0,0,0,0,0,1,
1,123,3,1,1,1,9999,9999,1970,,,,,,,,,,,3,1,8,,,,21,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,1,,500,0,0,0,0,0,,
1,123,3,10,1,3,18,2,2013,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,123,3,8,2,2,9999,9999,1990,,,,,,,,,,,3,1,1,,,,17,1,1,,1,6,,,1,1,3,17,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,2,1,250,0,0,0,0,0,,
1,123,4,6,1,3,1,1,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
1,123,4,9,2,5,9999,9999,2010,,,9999,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,,,,,,,,,,7
1,123,4,8,2,5,9999,9999,2018,,,9999,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,,,,,,,,,,7
1,123,4,5,1,3,18,7,2018,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
1,123,4,2,2,3,9999,9999,2007,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,2,1,1,7,4,2,2,,0,0,0,0,0,1,
1,123,4,11,2,5,9999,9999,2015,,,9999,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,2,1,7,4,1,,,,,,,,,,,,,,,10
1,123,4,3,2,3,9999,9999,2004,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,2,1,1,7,4,2,2,,0,0,0,0,0,1,
1,123,4,4,2,2,9999,9999,1981,,,,,,,,,,,2,1,1,,,,18,1,1,,1,6,,,2,,3,18,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,100,0,0,0,0,0,,
1,123,4,10,2,9,9999,9999,1998,,,,,,,,,,,2,2,,,,,15,1,1,,1,6,,,2,,1,15,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,1,,150,0,0,0,0,0,,
1,123,4,1,1,1,9999,9999,1960,,,,,,,,,,,2,1,4,,,,20,1,1,,1,6,,,1,1,1,1,,,,,,,,,,,,17,2,2,1,1,7,4,2,2,1,1,7,4,1,,500,0,0,0,0,0,,
1,123,4,7,2,9,9999,9999,1988,,,,,,,,,,,2,2,,,,,16,1,1,,1,6,,,2,,3,16,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,100,0,0,0,0,0,,
1,123,5,7,1,5,9999,9999,2008,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,5,8,1,5,9999,9999,2004,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,1,0,,,,,,,,,,,,17,2,2,1,1,7,4,2,1,1,1,7,4,2,1,0,0,0,0,0,0,,
1,123,5,4,2,5,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,5,5,2,5,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,5,1,2,1,9999,9999,1964,,,,,,,,,,,5,,,,,,16,1,1,,1,6,,,2,,3,16,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,1000,0,0,0,0,0,,
1,123,5,2,1,3,9999,9999,2000,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,5,0,,,,,,,,,,,,17,2,2,1,1,7,4,1,,,,,,2,1,0,0,0,0,0,0,,1
1,123,5,6,2,5,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,5,3,1,3,9999,9999,1998,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,1,0,,,,,,,,,,,,17,2,2,1,1,7,4,1,,,,,,2,1,0,0,0,0,0,0,,1
1,123,6,9,2,2,9999,9999,1993,,,,,,,,,,,3,1,1,,,,17,1,1,,1,6,,,2,,3,2,,,,,,,,,,,,3,2,1,1,1,7,4,2,1,1,1,7,4,1,,150,0,0,0,0,0,,
1,123,6,1,1,1,22,6,1985,,,,,,,,,,,3,1,2,9,,,22,1,1,,1,6,,,2,,3,10,,,,,,,,,,,,5,2,1,1,1,6,4,2,1,1,1,7,4,1,,250,0,0,0,0,0,,
1,123,6,8,2,3,9999,9999,2017,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,6,2,2,2,9999,9999,1991,,,,,,,,,,,3,1,1,,,,16,1,1,,1,6,,,2,,3,3,,,,,,,,,,,,3,2,1,1,1,7,4,2,1,1,1,7,4,1,,100,0,0,0,0,0,,
1,123,6,3,1,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,7,5,2,4,9999,9999,1958,,,,,,,,,,,5,,,,,,18,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,7,3,2,3,9999,9999,2017,,,2,,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,7,4,1,3,9999,9999,2012,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,7,1,1,1,9999,9999,1989,,,,,,,,,,,2,1,2,,,,21,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,5,7,4,1,,,,,,1,,0,0,0,0,0,0,,5
1,123,7,6,2,8,9999,9999,2010,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,,,,,,,,,,
1,123,7,2,2,2,9999,9999,1993,,,,,,,,,,,2,1,1,,,,17,2,1,,1,6,,,1,1,3,17,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,8,5,2,2,9999,9999,9999,25,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,9,2,2,1,9,9,2,2,2,3,1,7,4,2,2,,0,0,0,0,0,,
1,123,8,3,1,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,3,1,,,,,,2,2,1,1,7,4,,,,,,,,,1,
1,123,8,1,1,1,9999,9999,9999,47,,,,,,,,,,2,1,5,,,,17,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,5,2,2,1,4,7,3,1,,,,,,1,,0,0,0,0,0,0,,6
1,123,8,2,2,3,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,3,1,,,,,,2,2,1,1,7,4,,,,,,,,,1,
1,123,8,6,2,4,9999,9999,9999,66,,,,,,,,,,7,,,,,,16,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,5,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,8,4,1,3,9999,9999,2009,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,0,,,,,,,,,,,,3,1,,,,,,2,2,1,1,7,4,,,,,,,,,1,
1,123,9,4,1,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,3,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,9,2,2,2,9999,9999,9999,30,,,,,,,,,,2,1,1,,,,20,1,1,,1,6,,,2,,3,29,,,,,,,,,,,,9,2,2,1,3,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,123,9,3,2,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,2,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,9,1,1,1,9999,9999,9999,40,,,,,,,,,,2,1,2,,,,25,1,1,,1,6,,,2,,3,39,,,,,,,,,,,,5,2,1,1,1,7,4,2,2,1,1,7,4,1,,200,0,0,0,0,0,,
1,123,10,2,2,2,9999,9999,1986,,,,,,,,,,,3,1,1,,,,16,1,1,,1,6,,,2,,3,16,,,,,,,,,,,,9,2,1,1,5,7,4,2,1,1,1,7,4,2,1,100,0,0,0,0,0,,
1,123,10,11,2,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,9
1,123,10,8,1,3,9999,9999,2005,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,10,10,1,3,9999,9999,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,9
1,123,10,9,2,2,9999,9999,1988,,,,,,,,,,,3,1,1,,,,15,1,1,,1,6,,,2,,12,15,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,300,0,0,0,0,0,,
1,123,10,6,2,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,10,5,1,3,13,5,2011,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,10,3,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,10,7,1,3,6,5,2016,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,10,1,1,1,9999,9999,1977,,,,,,,,,,,3,1,2,9,,,25,1,1,,1,6,,,1,1,12,1,,,,,,,,,,,,17,2,1,1,1,7,4,2,1,1,1,7,4,1,,500,0,0,0,0,0,,
1,123,10,4,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,11,2,2,2,9999,9999,1983,,,,,,,,,,,2,1,1,,,,14,2,1,,1,6,,,2,,3,14,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,0,0,0,0,0,0,,
1,123,11,8,1,3,9999,9999,2000,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,11,4,2,3,9999,9999,2010,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,11,7,1,3,9999,9999,2003,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,11,1,1,1,9999,9999,1973,,,,,,,,,,,2,1,2,,,,23,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,3,2,1,1,1,7,3,1,,700,0,0,0,0,0,,
1,123,11,5,2,3,9999,9999,2007,,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,11,3,1,3,9999,9999,2016,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,123,11,6,1,3,9999,9999,2005,,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,12,1,1,1,9999,9999,1959,,,,,,,,,,,2,1,2,,,,22,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,1,,700,0,0,0,0,0,,
1,123,12,4,1,3,11,12,1994,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,0,0,0,0,0,0,1,2
1,123,12,3,1,3,5,9,2003,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,123,12,2,2,2,9999,9999,1974,,,,,,,,,,,2,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,124,1,1,2,1,9999,9999,9999,30,,,,,,,,,,2,2,,,,,16,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,124,1,4,1,3,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,1,2,1,3,9999,9999,2019,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,1,3,2,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,1,5,1,3,9999,9999,2006,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,124,2,1,2,1,9999,9999,9999,32,,,,,,,,,,3,2,,,,,16,1,1,,1,6,,,2,,3,5,,,,,,,,,,,,3,2,1,2,1,7,4,2,2,1,1,7,4,1,,0,0,0,0,0,0,,
2,124,2,6,2,3,9999,9999,9999,14,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,1,5,,,,,,,,,,,,3,2,1,1,5,7,5,1,,,,,,2,2,,0,0,0,0,0,,1
2,124,2,4,2,3,9999,9999,9999,6,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,2,,1,2,,,,,,,,,,,,3,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,2,2,2,3,9999,9999,9999,2,11,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,2,7,1,3,9999,9999,9999,14,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,1,1,5,,,,,,,,,,,,3,2,1,1,5,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,124,2,5,1,3,9999,9999,9999,8,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,2,,1,3,,,,,,,,,,,,3,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,2,3,1,3,9999,9999,9999,2,11,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,3,3,1,3,24,7,2017,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,124,3,2,2,2,9999,9999,9999,30,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,1,,0,0,0,0,0,0,,
2,124,3,9,1,3,9999,9999,2012,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,124,3,7,2,2,9999,9999,9999,25,,,,,,,,,,3,1,1,,,,15,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,1,,200,0,0,0,0,0,,
2,124,3,6,2,3,9999,9999,2004,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,124,3,8,1,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,124,3,5,2,3,9999,9999,2006,,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,124,3,4,1,3,5,5,2010,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,124,3,1,1,1,9999,9999,1964,,,,,,,,,,,3,1,2,7,,,20,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,1,,250,0,0,0,0,0,,
2,124,4,3,1,3,9999,9999,2015,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
2,124,4,4,2,3,9999,9999,2011,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,1
