"vague","grappe","menage","s11q01","s11q02","s11q03__1","s11q03__2","s11q03__3","s11q04","s11q05","s11q06","s11q07","s11q08","s11q09a","s11q09b__0","s11q09b__1","s11q09b__2","s11q09b__3","s11q09b__4","s11q09b__5","s11q09b__6","s11q09b__7","s11q09b__8","s11q09b__9","s11q09b__10","s11q09b__11","s11q09b__12","s11q09b__13","s11q09b__14","s11q09b__15","s11q10","s11q11","s11q12","s11q13","s11q14","s11q15","s11q16","s11q17","s11q18","s11q19","s11q20","s11q21","s11q22","s11q23","s11q24a","s11q24b","s11q25","s11q26","s11q27a","s11q27b","s11q28","s11q29a","s11q29b_heure","s11q29b_minute","s11q30","s11q31a","s11q31b_heure","s11q31b_minutes","s11q32","s11q33__1","s11q33__2","s11q33__3","s11q33__4","s11q33__5","s11q33__6","s11q33__7","s11q34","s11q35","s11q36","s11q37a","s11q37b","s11q38","s11q39","s11q40","s11q41","s11q42","s11q43","s11q44","s11q45a","s11q45b","s11q46","s11q47","s11q48a","s11q48b","s11q49","s11q50","s11q51","s11q52a","s11q52b","s11q53__1","s11q53__2","s11q53__3","s11q53__4","s11q53__5","s11q53__6","s11q53__7","s11q53__8","s11q54","s11q55","s11q56","s11q57","s11q58","s11q59","s11q60","s11q61","s11q62","s11q63","s11q64__1","s11q64__2","s11q64__3","s11q64__4","s11q64__5","s11q64__6","s11q64__7","s11q65","s11q66","s11q67","s11q68","s11q00"
1,261,8,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,1,7,5,3,2,,,,2,,6,6,500,7,0,5,500,7,0,5,1,0,0,1,0,0,0,1,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,261,9,4,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,400,3,0,30,400,4,0,30,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,261,11,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,400,5,0,40,400,5,0,20,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,261,12,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,100,10,1,0,100,10,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,2,1,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,261,13,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,6,6,450,6,1,0,450,6,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,262,1,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,12,150,2,0,45,200,3,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,262,2,4,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,12,470,8,0,40,300,5,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,2
2,262,3,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,12,300,5,0,35,250,3,0,2,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,2
2,262,4,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,12,500,12,0,30,200,5,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,262,5,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,2,,6,12,500,15,0,45,400,15,0,25,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,4
2,262,6,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,2,,6,12,1500,15,0,45,200,5,0,25,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,262,7,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,2,,6,12,500,15,0,45,600,25,0,25,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,262,8,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,2,,6,12,150,20,0,45,200,4,0,25,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,2
2,262,10,4,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,400,15,0,45,1000,5,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,262,11,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1050,15,0,45,1000,15,0,40,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,262,12,5,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,10,0,45,1050,15,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,262,15,4,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,13,1000,5,2,0,1000,10,0,15,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,1,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,20,3,0,500,10,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,263,2,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,8,2000,30,4,0,1500,30,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,3,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,20,3,0,500,10,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,263,4,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,1000,20,2,0,1000,20,0,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,5,6,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,4,3,2,,,,2,,6,6,2000,25,3,0,2000,25,0,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,6,6,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,6,6,1000,15,2,0,1000,10,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
1,263,7,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,6,6,800,20,0,5,800,10,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,263,8,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,15,3,0,1000,15,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,263,10,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,2000,35,4,0,2000,35,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,11,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,15,2,30,700,10,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,13,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,2000,20,2,0,2000,20,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,263,14,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,2000,12,2,0,2000,15,0,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,264,1,4,3,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,500000,2,,2,7,5,3,1,,3500,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,4,1,1,2,4,4,3,,,,,,,,,,,,,,1
2,264,2,4,2,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,700000,2,,2,7,5,3,2,,,,1,2500,17,17,50,1,0,5,50,1,0,5,2,,,,,,,,2,,1,3500,2,1,1,2,1,1,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,2,2,,2,4,2,3,,,,,,,,,,,,,,1
2,264,3,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,350000,2,,2,7,5,3,1,,1500,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,4,1,1,2,4,2,2,,,,,,,,,,,,,,1
2,264,4,4,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,1300000,2,,1,7,5,3,1,,1730,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,2,2,,2,4,2,,,,,,,,,,,,,,,1
2,264,5,4,2,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,1,4,5,3,2,,,,1,3000,4,4,250,7,0,25,250,7,0,20,2,,,,,,,,1,,1,4000,2,1,1,1,1,5,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,4,2,,4,4,4,4,,,,,,,,,,,,,,2
2,264,6,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,1,1500,4,4,300,38,0,7,300,25,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,264,7,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,1,1500,4,4,350,10,0,35,350,10,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
2,264,8,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,5,3,2,,,,1,4000,4,4,250,8,0,25,250,8,0,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,264,9,2,4,0,0,0,1,,,,,1,1,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,,2700,2,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,4500,2,1,2,,,,2,,,,1,,1500,2,5,2,,,,0,1,0,0,0,0,0,0,5,8,2,,4,4,4,1,,,,,,,,,,,,,,1
2,264,10,4,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,4,4,250,3,0,30,250,5,0,15,2,,,,,,,,2,2,5,3750,2,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,264,11,6,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,4,4,800,5,0,15,800,5,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,11,,,,,4,6,,,,,,,,,,,,,,1
2,264,12,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,3,3,100,1,0,5,150,2,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,265,1,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,1,2500,4,4,300,6,0,7,300,6,0,7,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,2,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,1,2250,4,4,40,2,0,5,40,2,0,5,2,,,,,,,,1,,1,500,2,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,3,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,2750,4,4,130,13,0,6,130,13,0,6,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,4,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,1,600,4,4,400,4,0,15,400,5,0,15,2,,,,,,,,2,2,1,500,2,1,1,3,2,2,2,,,,1,2,200,1,1,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,5,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,7,5,3,2,,,,1,2500,4,4,90,3,0,5,90,3,0,5,2,,,,,,,,2,,1,750,2,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,265,6,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,3,2,,,,1,3000,4,4,100,3,0,10,100,3,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,7,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,4,4,5,200,0,4,200,5,0,4,2,,,,,,,,2,,5,500,2,1,2,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,8,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,1,1500,4,4,500,8,0,20,500,8,0,30,2,,,,,,,,1,2,1,1000,2,1,1,2,1,1,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
1,265,9,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,1,1200,4,4,300,3,0,20,300,3,0,15,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,265,10,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,1,1500,4,4,100,3,0,15,100,5,0,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
1,265,11,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,2,1,,5920,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,7280,2,1,1,3,1,2,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,265,12,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,1,1500,4,4,270,3,0,15,270,4,0,15,2,,,,,,,,2,2,1,750,2,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,266,1,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,4,4,100,2,1,10,100,3,1,5,2,,,,,,,,2,,5,2000,2,1,1,7,2,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,266,2,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,4,4,100,2,2,0,100,2,2,12,2,,,,,,,,2,,5,500,2,1,1,7,2,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,3,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,4,4,100,2,0,25,100,2,0,15,2,,,,,,,,2,,5,1500,2,1,1,7,1,1,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,4,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,4,4,100,2,2,0,100,3,1,50,2,,,,,,,,4,,,,,4,,,,,2,,,,1,,500,1,5,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,5,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,1500,4,4,200,4,1,30,200,4,0,30,2,,,,,,,,2,,4,500,2,1,1,3,3,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,266,6,4,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,10,0,20,1000,10,0,10,1,0,0,1,0,0,0,0,1,,1,8500,2,1,1,5,3,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,2,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,266,7,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,1000,10,0,5,1000,10,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,8,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,3000,4,4,100,1,1,30,100,1,1,30,2,,,,,,,,2,,5,1000,2,1,1,7,2,4,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,9,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,1500,4,4,300,8,1,0,300,8,1,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,2,5,11,,,,,4,,,,,,,,,,,,,,,1
2,266,10,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,500,14,0,30,500,14,0,30,2,,,,,,,,2,,5,1000,2,1,1,3,1,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,2,5,11,,,,,4,6,,,,,,,,,,,,,,2
2,266,11,4,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,600,40,0,15,600,40,0,15,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
2,266,12,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,300,10,0,36,300,10,0,36,2,,,,,,,,2,,5,500,2,1,1,3,1,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,2
1,267,1,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,4,4,100,5,0,50,100,5,0,50,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,2,4,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,500,5,1,0,500,5,1,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4,,,,,,,,,,,,,,1
1,267,3,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,3750,4,4,150,4,0,5,150,4,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,4,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,13,4,500,30,0,5,30,3,0,50,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,5,4,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,3,2,,,,2,,6,6,500,5,1,0,500,5,1,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,6,11,,,,,4,4,,,,,,,,,,,,,,4
1,267,6,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,6,6,500,5,1,0,500,5,1,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,2,5,9,1,3,4,5,4,4,,,,,,,,,,,,,,1
1,267,7,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,2250,4,4,100,2,0,30,100,2,0,30,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,6,11,,,,,4,4,,,,,,,,,,,,,,1
1,267,8,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,2250,4,4,100,5,0,5,120,7,0,7,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,9,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,13,13,1000,30,0,10,0,,,,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,10,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,1500,4,4,150,6,0,6,150,6,0,6,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
1,267,12,4,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,1,5250,4,4,150,5,8,5,150,5,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6,,,,,,,,,,,,,,1
1,267,15,4,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,5,3,2,,,,2,,13,13,500,20,0,4,500,20,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
2,268,1,5,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,5,3,2,,,,2,,7,7,0,,,,0,,,,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,,,,,,,,,,,,,,,1
