"country","hhid","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"NER",238010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8600001335144,1,9,0,0,3,0,1,1,0,0,0
"NER",238011,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62999999523163,,,,,,0,1,0,0,1,0
"NER",238012,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.1999998986721,,,,,,0,1,0,0,1,0
"NER",238013,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57000005245209,0,0,0,0,4,1,0,1,0,0,0
"NER",239002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35949999094009,0,0,0,0,5,0,1,0,1,0,0
"NER",239003,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670200020074844,,,,,,0,1,0,0,0,0
"NER",239004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744200013577938,0,14,0,0,6,1,1,0,0,0,0
"NER",239005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660300016403198,2,4,0,0,7,0,1,0,0,0,0
"NER",239006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92599998414516,,,,,,0,1,0,0,1,0
"NER",239007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27819996327162,,,,,,1,1,0,0,0,0
"NER",239008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08150001615286,3,0,0,0,12,0,0,0,0,0,0
"NER",239009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61809999868274,0,0,0,0,0,1,1,0,0,0,0
"NER",239010,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50899997353554,0,9,0,0,9,0,1,0,0,0,0
"NER",239011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609699994325638,0,5,0,0,0,0,1,0,0,0,0
"NER",239012,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,0,0,0,0,0,0
"NER",239013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45869994163513,1,0,0,0,4,0,0,0,1,0,0
"NER",240001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69594323635101,1,0,0,0,0,0,0,0,0,0,0
"NER",240002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0
"NER",240003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08792102336884,0,3,0,0,0,0,1,0,0,0,0
"NER",240004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",240005,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867799997329712,0,3,0,0,1,0,0,0,0,0,0
"NER",240006,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492300003767014,,,,,,0,0,0,0,0,0
"NER",240008,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.54390442371368,,,,,,0,0,0,0,0,0
"NER",240009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17575097084045,0,2,0,0,0,0,1,0,1,0,0
"NER",240010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09179997444153,,,,,,0,1,0,1,0,0
"NER",240011,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808200001716614,0,1,0,0,0,0,1,0,0,0,0
"NER",240012,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8546000123024,2,0,0,0,0,1,1,0,0,0,0
"NER",241001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"NER",241002,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576399981975555,,,,,,0,0,0,0,0,0
"NER",241003,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0
"NER",241004,4,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,3,3,0,0,0,0,0,0,0,0,0
"NER",241005,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",241007,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.627700001001358,2,0,0,0,0,0,1,0,0,0,0
"NER",241008,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",241009,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",241010,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"NER",241012,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",241013,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10700000077486,,,,,,0,0,0,0,0,0
"NER",241014,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",242001,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696300029754639,,,,,,0,0,0,0,0,0
"NER",242002,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,3,5,0,0,0,0,0,0,0,0,0
"NER",242003,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.713699996471405,0,4,0,0,0,0,0,0,0,0,0
"NER",242004,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"NER",242005,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0
"NER",242007,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,3,1,0,0,0,0,0
"NER",242008,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",242009,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",242010,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,20,0,0,0,1,0,0
"NER",242011,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"NER",242012,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,3.40270000696182,3,0,0,0,0,0,1,0,0,0,0
"NER",242016,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,0
"NER",243001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60470005869865,0,2,0,0,26,0,1,0,1,0,0
"NER",243002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04010006785393,2,13,0,0,0,0,0,0,0,0,0
"NER",243003,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45879995822906,1,2,0,0,20,0,1,0,0,0,0
"NER",243004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",243005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93321004509926,0,1,0,0,0,1,1,0,0,0,0
"NER",243006,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,0,7,0,0,5,0,0,0,0,0,0
"NER",243007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599500000476837,1,0,0,0,7,1,0,0,0,0,0
"NER",243008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434699986129999,0,1,0,0,5,0,0,0,0,0,0
"NER",243009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6468700170517,2,0,0,0,12,1,0,0,1,0,0
"NER",243010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09910000115633,0,0,0,0,3,0,1,0,0,0,0
"NER",243011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15095764398575,4,2,0,0,174,1,1,0,0,0,0
"NER",243012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67890000343323,,,,,,0,0,0,0,0,0
"NER",244001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"NER",244002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05000001192093,2,0,0,0,0,0,0,0,0,0,0
"NER",244003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879999995231628,,,,,,0,0,0,0,0,0
"NER",244004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07000002264977,,,,,,0,0,0,0,0,0
"NER",244005,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430000007152557,,,,,,0,0,1,0,0,0
"NER",244006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,0,0,2,0,1,0,0,0,0
"NER",244007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490000009536743,4,1,0,0,0,0,1,1,0,0,0
"NER",244008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390000000596046,2,0,0,0,0,0,1,1,0,0,0
"NER",244009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6029606163502,4,24,0,0,15,0,1,1,0,0,0
"NER",244010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7,0,0,5,1,1,0,0,0,0
"NER",244011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490000009536743,0,3,0,0,10,0,1,1,0,0,0
"NER",244012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29771065711975,13,22,0,0,0,0,0,0,0,0,0
"NER",245001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,1,0,0,0
"NER",245002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",245003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11380000412464,,,,,,0,1,0,0,0,0
"NER",245004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15120005607605,0,2,0,0,0,1,1,0,0,0,0
"NER",245005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312779992818832,2,1,0,0,3,0,0,0,0,0,0
"NER",245006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574119985103607,2,6,0,0,12,1,1,0,0,0,0
"NER",245007,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987830013036728,,,,,,1,1,0,0,0,0
"NER",245008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591600000858307,3,6,0,0,3,0,0,0,0,0,0
"NER",245009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,32,0,0,0,0,1,0,0,0,0
"NER",245010,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547299981117249,1,2,0,0,0,1,1,0,0,0,0
"NER",245011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,28,0,0,10,1,1,0,0,0,0
"NER",245012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577000007033348,1,5,0,0,1,0,0,0,0,0,1
"NER",246001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72000002861023,1,16,0,0,0,0,0,0,0,0,0
"NER",246002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20999991893768,0,2,0,0,3,0,1,0,0,0,0
"NER",246003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0900000333786,1,5,0,0,0,1,0,0,0,0,0
"NER",246004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40000009536743,0,12,0,0,0,0,0,0,0,0,0
"NER",246005,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91999983787537,3,2,0,0,0,0,1,0,0,0,0
"NER",246006,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74000000953674,1,20,0,0,0,0,1,0,0,0,0
"NER",246007,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,,,,,,0,1,0,0,0,0
"NER",246008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6599999666214,0,1,0,0,0,0,0,1,0,0,0
"NER",246009,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.46000003814697,1,6,0,0,0,0,1,0,0,0,0
"NER",246010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5199999809265,6,15,0,0,0,0,0,0,0,0,0
"NER",246011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99000000953674,0,4,0,0,0,1,0,0,0,0,0
"NER",246012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42000007629395,2,2,0,0,0,0,0,0,0,0,0
"NER",247001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676100015640259,4,6,0,0,9,0,1,0,0,0,0
"NER",247002,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0
"NER",247003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2429999709129,2,9,0,0,16,0,1,0,0,0,0
"NER",247004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",247005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29919999837875,1,6,0,0,7,1,1,0,0,0,0
"NER",247006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43600650131702,3,1,0,0,108,1,1,0,0,0,0
"NER",247007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8365799933672,2,2,0,0,0,1,0,0,0,0,0
"NER",247008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9708000421524,4,1,0,0,0,1,1,0,0,0,0
"NER",247009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950799994170666,0,3,0,0,2,1,1,0,0,0,0
"NER",247010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09039995074272,1,2,0,0,34,0,1,0,0,0,0
"NER",247011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566600024700165,2,8,0,0,4,0,0,0,0,0,0
"NER",247012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93237334489822,2,9,0,0,28,1,1,0,0,0,0
"NER",248001,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",248002,2,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.560000002384186,,,,,,0,0,0,0,0,0
"NER",248003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",248004,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,,,,,,,0,0,0,0,0,0
"NER",248005,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1.10341823101044,0,4,0,0,0,0,0,0,1,0,0
"NER",248006,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",248007,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",248008,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",248009,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",248010,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0.772237062454224,,,,,,0,0,0,0,0,0
"NER",248011,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",248014,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",249001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06180000305176,2,7,0,0,3,0,1,0,0,0,0
"NER",249002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4028000831604,1,1,0,0,1,0,1,0,0,0,0
"NER",249003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73489999771118,2,6,0,0,0,0,0,0,0,0,0
"NER",249004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,1,0,0,0,0,0
"NER",249005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93909990787506,,,,,,1,1,0,0,0,0
"NER",249007,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01100993156433,1,0,0,0,0,0,1,0,1,0,0
"NER",249008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651700019836426,0,4,0,0,0,1,1,0,0,0,0
"NER",249010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25231999158859,,,,,,0,1,1,0,0,0
"NER",249011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,1,1,0,0,0,0
"NER",249012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77480000257492,1,7,0,0,2,0,1,0,0,0,0
"NER",249013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85720011591911,5,9,0,0,5,1,1,0,0,0,0
"NER",249014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87080016732216,1,3,0,0,0,1,1,0,1,0,0
"NER",250001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32000005245209,2,2,0,0,0,0,1,0,0,0,0
"NER",250002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,0,1,0,0,0,0,0,0,0,0,0
"NER",250003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39999997615814,,,,,,1,1,0,0,0,0
"NER",250004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8899998664856,2,0,0,0,0,0,0,0,0,0,0
"NER",250005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07000017166138,,,,,,1,0,0,0,0,0
"NER",250006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67000007629395,0,2,0,0,0,0,0,1,0,0,0
"NER",250007,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.03999996185303,0,5,0,0,0,0,1,0,0,0,0
"NER",250008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65999990701675,0,5,0,0,0,0,0,1,0,0,0
"NER",250009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56000006198883,0,6,0,0,0,0,0,0,0,0,0
"NER",250010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70000004768372,0,5,0,0,5,1,0,0,0,0,0
"NER",250011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7,0,0,0,0,0,0,0,0,0
"NER",250012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14000010490417,2,4,0,0,7,0,0,0,0,0,0
"NER",251001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16800010204315,3,5,0,0,5,0,1,0,0,0,0
"NER",251002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"NER",251003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501500010490417,0,3,0,0,0,0,1,0,0,0,0
"NER",251004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,1,0,0,0,0
"NER",251005,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8120698928833,1,6,0,0,0,0,1,1,0,0,0
"NER",251006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70560002326965,0,3,0,0,15,0,1,0,0,0,0
"NER",251007,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98469996452332,2,2,0,0,4,1,1,0,1,0,0
"NER",251008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66249990463257,4,5,0,0,13,0,1,0,1,0,0
"NER",251009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83439999818802,3,2,0,0,8,0,0,0,0,0,0
"NER",251010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34060454368591,0,3,0,0,0,1,0,1,0,0,0
"NER",251011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06070005893707,0,4,0,0,7,0,1,0,0,0,0
"NER",251012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38217163085938,1,4,0,0,0,1,0,1,0,0,0
"NER",252001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43000000715256,0,4,0,0,6,0,0,0,0,0,0
"NER",252002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579999983310699,,,,,,1,0,0,0,0,0
"NER",252003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0
"NER",252004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000008940697,,,,,,0,0,0,0,0,0
"NER",252005,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49788975715637,,,,,,0,1,0,0,0,0
"NER",252006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370000004768372,,,,,,1,0,0,0,0,0
"NER",252007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45000004023314,,,,,,0,1,0,0,0,0
"NER",252008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",252009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389999985694885,2,4,0,0,0,0,0,0,0,0,0
"NER",252010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380000002682209,3,4,0,0,6,0,1,0,0,0,0
"NER",252011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569999992847443,1,6,0,0,0,0,0,0,0,0,0
"NER",252012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46999993920326,5,5,0,0,7,0,0,0,0,0,0
"NER",253001,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3.83000004291534,3,11,0,0,17,1,0,0,0,0,0
"NER",253002,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.62999999523163,2,0,0,0,0,0,0,0,1,0,0
"NER",253003,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",253004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35999996960163,,,,,,0,1,0,0,0,0
"NER",253005,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,1,1,0,0,0
"NER",253007,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",253008,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.20999997854233,,,,,,0,1,0,0,0,0
"NER",253009,2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.770000010728836,1,8,0,0,6,0,1,0,1,0,0
"NER",253010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58999988436699,2,2,0,0,0,0,1,0,0,0,0
"NER",253011,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,5,1,0,0,0,0,0
"NER",253012,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",253014,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,,0,21,0,0,12,1,0,0,0,0,0
"NER",254001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",254002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",254003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05048389732838,1,0,0,0,0,0,1,0,0,0,0
"NER",254004,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",254005,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,,,,,,0,1,0,0,0,0
"NER",254006,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
