"vague","grappe","menage","s20q01","s20q02","s20q03","s20q04","s20q05","s20q06","s20q07","s20q08","s20q09","s20q10","s20q11","s20q12","s20q13__1","s20q13__2","s20q13__3","s20q13__4","s20q13__5","s20q13__6","s20q13__7","s20q13__8","s20q13__9","s20q13__10","s20q13__11","s20q13__12","s20q15a","s20q15b","s20q15c","s20q15d","s20q16a","s20q16b","s20q16c","s20q16d","s20q17a","s20q17b","s20q17c","s20q17d","s20q18a","s20q18b","s20q18c","s20q18d","s20q00"
2,148,3,2,3,3,4,2,100000,4,2,2,2,4,4,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,148,4,1,3,3,4,3,100000,4,2,2,2,4,2,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,2
2,148,7,1,4,3,4,3,50000,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
2,148,8,1,4,4,1,4,65000,4,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,148,10,1,3,3,4,3,250000,4,2,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,148,11,1,2,2,3,2,400000,4,2,2,2,4,4,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,148,12,1,3,3,3,3,250000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,148,14,1,4,3,4,3,100000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,148,15,1,4,3,4,3,100000,4,2,1,2,4,4,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,148,16,1,3,3,4,3,200000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,149,1,2,3,3,4,3,45000,4,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,2
1,149,2,1,3,2,4,3,100000,4,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,149,3,2,3,3,4,3,30000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,149,4,1,2,3,4,3,200000,4,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,149,5,1,2,3,4,4,50000,4,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,149,6,1,3,3,4,3,1000000,4,2,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,149,7,1,2,2,4,3,500000,4,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,149,8,1,2,2,4,3,30000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,149,9,2,2,3,4,4,20000,4,1,1,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,149,10,2,3,3,4,3,60000,4,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,149,11,1,4,4,4,3,500000,4,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,149,12,1,4,3,4,3,40000,4,4,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,150,1,1,4,4,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,150,2,1,3,4,5,3,35000,4,2,2,2,4,4,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,150,3,2,4,3,5,3,75000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,150,4,2,3,3,4,2,100000,4,2,2,2,4,4,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,150,5,1,2,2,4,2,200000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,150,6,1,3,3,4,3,50000,4,1,1,1,4,4,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,150,7,2,3,3,4,3,100000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,150,8,1,4,3,4,3,100000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,150,9,1,3,3,4,3,100000,2,1,1,1,2,2,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,150,10,1,4,4,4,4,100000,4,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,150,11,2,3,4,4,4,200000,4,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,1
2,150,12,1,3,3,3,2,200000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,151,1,1,3,3,4,3,100000,4,1,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,2,2,3,3,4,3,150000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,3,1,2,3,4,2,100000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,4,2,3,3,3,2,100000,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,1
1,151,5,1,2,3,3,3,100000,4,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,151,7,2,2,2,4,2,100000,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,151,8,1,2,3,6,3,100000,4,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,151,9,1,2,2,4,3,40000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,10,2,3,3,4,2,100000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,11,2,3,3,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,12,1,4,4,4,3,100000,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,151,13,1,3,3,4,2,100000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,152,1,1,2,3,2,3,75000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,2,1,2,3,2,3,75000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,3,1,2,3,1,3,300000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,1
2,152,4,1,2,3,4,3,20000,4,2,2,2,4,4,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,5,3,3,3,4,3,100000,4,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,6,3,4,4,4,3,120000,4,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,7,2,3,3,4,3,120000,4,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,8,1,4,4,4,4,45000,4,1,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,152,9,2,3,2,4,3,75000,4,2,2,2,4,4,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,152,10,2,3,2,4,3,100000,4,2,1,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,1
2,152,11,2,3,2,4,3,50000,4,2,1,2,4,4,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,152,12,2,3,4,4,3,50000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,1,2,3,3,4,4,100000,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,153,2,1,3,3,4,3,1000000,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,3,1,2,3,4,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,153,4,1,2,3,4,3,100000,4,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,5,2,2,2,4,2,100000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,6,2,3,3,4,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,153,7,2,3,3,4,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,8,2,3,3,4,3,80000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,9,1,3,3,4,4,100000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,10,2,3,3,4,3,200000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,153,11,1,3,3,4,3,100000,4,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,153,12,1,2,3,4,2,30000,4,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,1,1,2,3,4,3,40000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,2,1,4,4,4,3,90000,4,2,2,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,154,3,1,2,3,4,3,20000,4,2,2,2,4,4,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,4,3,4,4,4,3,40000,4,1,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,5,1,3,2,4,3,49000,4,1,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,6,2,3,3,4,3,500000,4,2,2,2,4,4,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,7,1,3,4,4,3,55000,4,1,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,8,1,3,3,4,3,70000,4,1,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,154,9,1,3,2,4,3,75000,4,2,2,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,154,10,1,3,4,4,3,50000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,154,11,1,2,3,2,3,50000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,154,12,1,4,4,4,4,50000,4,2,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,155,1,2,3,3,4,3,100000,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,2,1,2,2,4,3,100000,4,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,3,2,4,4,4,3,50000,4,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,4,2,4,3,4,3,100000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,5,2,3,3,4,3,100000,4,2,1,1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,6,1,3,3,4,3,200000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,155,7,2,3,3,4,3,1000000,4,2,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,8,1,3,3,4,3,150000,4,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,9,3,4,3,3,3,120000,4,1,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,155,10,3,3,2,4,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,11,2,2,3,4,2,60000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,155,12,1,3,3,4,3,100000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,156,1,1,2,3,2,3,100000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,2,1,2,3,2,3,75000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,3,1,2,3,2,3,75000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,4,1,2,3,2,4,50000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,5,1,3,3,4,3,40000,4,1,2,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,156,7,3,4,4,4,4,30000,4,1,1,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,156,8,1,3,3,4,3,60000,4,1,2,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,156,9,1,3,2,4,3,30000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,156,10,1,2,4,4,4,40000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,156,11,1,3,2,4,3,150000,4,2,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,15,1,4,3,4,3,50000,4,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,156,16,1,3,2,2,3,50000,4,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,157,1,1,3,3,4,4,300000,4,1,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,2,2,4,4,4,4,60000,4,2,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,3,2,3,3,4,3,100000,4,2,2,2,4,4,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,157,4,1,2,3,4,3,30000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,5,1,3,3,4,3,200000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,6,2,3,3,4,4,100000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,7,2,2,3,4,3,1000000,4,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,157,8,2,3,3,4,4,150000,4,4,2,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,9,2,3,2,4,2,500000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,10,2,3,3,4,3,40000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,157,11,1,3,3,4,3,100000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,157,12,2,2,3,4,2,200000,4,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,158,1,1,2,3,2,3,3000000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,158,2,1,2,3,2,3,150000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,158,3,1,2,3,5,3,75000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,158,4,1,2,3,2,3,1000000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,158,5,3,4,3,4,3,35000,4,2,2,2,4,4,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,158,6,3,4,3,4,3,55000,4,1,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,158,7,3,3,3,4,3,65000,4,2,2,1,4,4,0,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,158,8,1,3,4,4,3,50000,4,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,158,12,1,3,3,4,3,30000,4,2,2,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,158,13,1,3,2,4,3,60000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,158,14,1,3,4,4,3,60000,4,2,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,158,16,1,2,2,4,2,45000,4,2,2,2,4,4,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,159,1,2,2,2,4,2,40000,4,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,159,3,1,3,3,4,3,100000,4,1,1,1,4,2,1,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,10
1,159,4,2,1,3,4,3,120000,4,1,2,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,159,5,1,2,2,4,3,300000,4,1,1,1,4,4,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,4
1,159,6,1,2,4,4,2,400000,4,1,1,1,4,4,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,159,7,2,3,3,4,3,50000,4,1,2,2,4,4,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,159,8,2,4,4,4,3,50000,4,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,159,9,1,3,5,4,3,100000,4,1,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6
1,159,10,2,4,3,4,3,50000,4,1,2,1,4,4,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,159,11,1,2,5,4,3,10000,4,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,159,12,1,2,3,4,3,100000,4,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,159,13,2,2,4,4,2,100000,4,4,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,160,1,2,3,3,4,3,160000,4,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,2,2,3,3,4,3,100000,4,2,2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,3,1,4,3,4,3,100000,4,1,2,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,4,1,4,3,4,3,60000,4,2,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,5,1,4,3,4,3,70000,4,1,1,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,6,1,4,3,4,3,100000,4,1,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,7,1,4,3,4,4,60000,4,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,8,2,3,3,4,3,50000,4,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,9,2,4,4,4,4,75000,4,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,10,1,4,3,4,4,80000,4,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,11,1,4,3,4,3,80000,4,1,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,160,12,1,4,3,4,3,100000,4,1,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,161,1,1,4,3,4,4,50000,4,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,161,2,1,2,3,4,3,200000,4,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,161,3,1,2,2,4,2,200000,4,4,4,2,4,4,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,161,4,2,3,3,4,2,150000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,161,5,1,4,4,4,3,50000,4,1,2,2,4,4,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,161,6,1,3,5,5,3,30000,4,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,161,7,1,3,5,4,3,200000,4,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,161,8,1,4,3,4,3,100000,4,4,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,1
1,161,9,1,3,2,4,3,30000,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,161,10,3,3,4,4,3,100000,4,1,2,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,161,11,2,2,2,4,3,60000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,161,12,1,2,4,4,3,50000,4,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
2,162,1,2,3,3,4,2,100000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,2,1,3,4,4,3,50000,4,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5
2,162,3,1,4,4,4,3,50000,4,2,2,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,5,1,4,5,4,3,50000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,162,6,1,3,3,4,3,60000,4,2,2,1,4,4,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,162,7,1,4,5,4,3,60000,4,1,1,2,4,4,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,8,2,3,3,4,3,70000,4,1,1,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,9,1,4,3,4,3,60000,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,10,1,4,3,4,3,50000,4,2,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,11,1,4,4,4,4,70000,4,1,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,12,1,4,3,4,3,70000,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,162,15,1,3,4,4,2,50000,4,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,163,1,1,2,1,4,2,200000,4,2,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,4
1,163,2,1,4,4,4,4,10000,4,2,2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,163,3,1,3,4,4,3,10000,4,4,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,8
1,163,4,1,3,3,4,3,80000,4,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,1
1,163,5,1,3,3,4,3,35000,4,4,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,163,6,2,1,2,4,2,300000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
1,163,7,1,2,3,4,2,150000,4,2,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,163,8,2,3,3,4,3,150000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,163,9,1,4,4,4,2,200000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,9
1,163,10,1,3,5,4,2,300000,4,1,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
